date,se,browser,hits,hits_fixed,hits_week_trend,hits_week_seasonal,hits_year_trend,hits_year_seasonal
2017-08-03,search,msie,2774319.0,2774319.0,2321776.0,2760444.0,2665067.0,2014412.0
2017-08-03,yandex,msie,2010115.0,2010115.0,1662650.0,1997558.0,1939869.0,1455390.0
2017-08-04,search,msie,2524853.0,2524853.0,2318991.0,2508554.0,2661499.0,2006741.0
2017-08-04,yandex,msie,1825792.0,1825792.0,1661861.0,1810142.0,1937514.0,1451036.0
2017-08-05,search,msie,1193174.0,1193174.0,2316206.0,1182179.0,2657931.0,2002789.0
2017-08-05,yandex,msie,796145.0,796145.0,1661072.0,788822.0,1935159.0,1449111.0
2017-08-06,search,msie,1250031.0,1250031.0,2309009.0,1247071.0,2654362.0,2000530.0
2017-08-06,yandex,msie,839478.0,839478.0,1657984.0,840732.0,1932804.0,1449043.0
2017-08-07,search,msie,2872815.0,2872815.0,2301812.0,2858103.0,2650794.0,1999315.0
2017-08-07,yandex,msie,2094023.0,2094023.0,1654896.0,2085392.0,1930449.0,1449626.0
2017-08-08,search,msie,2843245.0,2843245.0,2291691.0,2807419.0,2647226.0,2000919.0
2017-08-08,yandex,msie,2067956.0,2067956.0,1649782.0,2046122.0,1928094.0,1452449.0
2017-08-09,search,msie,2769443.0,2769443.0,2281570.0,2776746.0,2643657.0,2002452.0
2017-08-09,yandex,msie,2019357.0,2019357.0,1644669.0,2023602.0,1925739.0,1455272.0
2017-08-10,search,msie,2680517.0,2680517.0,2272593.0,2713602.0,2640089.0,2006967.0
2017-08-10,yandex,msie,1954201.0,1954201.0,1640194.0,1978053.0,1923384.0,1459848.0
2017-08-11,search,msie,2428230.0,2428230.0,2263616.0,2453799.0,2636520.0,2010258.0
2017-08-11,yandex,msie,1771493.0,1771493.0,1635719.0,1786349.0,1921029.0,1463681.0
2017-08-12,search,msie,1116351.0,1116351.0,2260503.0,1125962.0,2632952.0,2017605.0
2017-08-12,yandex,msie,758362.0,758362.0,1634096.0,759054.0,1918674.0,1469896.0
2017-08-13,search,msie,1184415.0,1184415.0,2257390.0,1188386.0,2629384.0,2023025.0
2017-08-13,yandex,msie,807890.0,807890.0,1632473.0,806469.0,1916319.0,1474708.0
2017-08-14,search,msie,2792597.0,2792597.0,2262188.0,2819791.0,2625815.0,2030513.0
2017-08-14,yandex,msie,2051878.0,2051878.0,1634960.0,2066872.0,1913964.0,1480359.0
2017-08-15,search,msie,2757676.0,2757676.0,2266985.0,2789072.0,2622247.0,2034876.0
2017-08-15,yandex,msie,2027369.0,2027369.0,1637446.0,2040047.0,1911609.0,1483792.0
2017-08-16,search,msie,2775686.0,2775686.0,2275623.0,2775431.0,2618678.0,2037462.0
2017-08-16,yandex,msie,2023644.0,2023644.0,1641916.0,2025852.0,1909254.0,1485266.0
2017-08-17,search,msie,2742843.0,2742843.0,2284262.0,2726202.0,2615110.0,2038489.0
2017-08-17,yandex,msie,1991451.0,1991451.0,1646385.0,1986872.0,1906899.0,1485358.0
2017-08-18,search,msie,2491525.0,2491525.0,2295445.0,2472781.0,2611542.0,2038844.0
2017-08-18,yandex,msie,1804757.0,1804757.0,1653333.0,1793859.0,1904544.0,1484948.0
2017-08-19,search,msie,1170121.0,1170121.0,2306628.0,1172453.0,2607973.0,2037305.0
2017-08-19,yandex,msie,774970.0,774970.0,1660281.0,783127.0,1902189.0,1483324.0
2017-08-20,search,msie,1234810.0,1234810.0,2317918.0,1245657.0,2604405.0,2035681.0
2017-08-20,yandex,msie,826849.0,826849.0,1669247.0,837414.0,1899834.0,1481641.0
2017-08-21,search,msie,2885979.0,2885979.0,2329208.0,2891174.0,2600837.0,2035305.0
2017-08-21,yandex,msie,2104316.0,2104316.0,1678212.0,2114742.0,1897479.0,1481011.0
2017-08-22,search,msie,2859391.0,2859391.0,2335702.0,2866900.0,2597268.0,2034971.0
2017-08-22,yandex,msie,2084680.0,2084680.0,1684977.0,2096757.0,1895124.0,1480769.0
2017-08-23,search,msie,2866439.0,2866439.0,2342197.0,2841386.0,2593700.0,2039551.0
2017-08-23,yandex,msie,2096424.0,2096424.0,1691741.0,2078485.0,1892769.0,1484030.0
2017-08-24,search,msie,2800733.0,2800733.0,2345421.0,2790433.0,2590338.0,2045846.0
2017-08-24,yandex,msie,2057686.0,2057686.0,1696335.0,2040564.0,1890551.0,1489452.0
2017-08-25,search,msie,2559431.0,2559431.0,2348645.0,2506630.0,2586976.0,2055605.0
2017-08-25,yandex,msie,1868405.0,1868405.0,1700928.0,1824388.0,1888333.0,1497671.0
2017-08-26,search,msie,1203732.0,1203732.0,2344666.0,1212042.0,2583615.0,2060975.0
2017-08-26,yandex,msie,816532.0,816532.0,1699401.0,820538.0,1886115.0,1503233.0
2017-08-27,search,msie,1256881.0,1256881.0,2340686.0,1270597.0,2580253.0,2068328.0
2017-08-27,yandex,msie,853247.0,853247.0,1697874.0,865965.0,1883897.0,1509978.0
2017-08-28,search,msie,2935655.0,2935655.0,2333823.0,2900598.0,2576891.0,2076361.0
2017-08-28,yandex,msie,2164895.0,2164895.0,1692897.0,2133951.0,1881679.0,1517006.0
2017-08-29,search,msie,2884336.0,2884336.0,2326959.0,2864657.0,2573529.0,2089695.0
2017-08-29,yandex,msie,2121507.0,2121507.0,1687919.0,2103639.0,1879461.0,1527128.0
2017-08-30,search,msie,2788099.0,2788099.0,2325978.0,2823703.0,2570167.0,2108884.0
2017-08-30,yandex,msie,2050562.0,2050562.0,1687078.0,2075703.0,1877243.0,1541039.0
2017-08-31,search,msie,2748459.0,2748459.0,2324998.0,2771707.0,2566806.0,2129812.0
2017-08-31,yandex,msie,2012032.0,2012032.0,1686236.0,2033908.0,1875025.0,1555774.0
2017-09-01,search,msie,2360126.0,2360126.0,2332085.0,2488811.0,2563444.0,2155515.0
2017-09-01,yandex,msie,1711813.0,1711813.0,1691923.0,1812364.0,1872807.0,1573279.0
2017-09-02,search,msie,1228638.0,1228638.0,2339171.0,1198475.0,2560082.0,2183863.0
2017-09-02,yandex,msie,833245.0,833245.0,1697610.0,811510.0,1870589.0,1592178.0
2017-09-03,search,msie,1316591.0,1316591.0,2355004.0,1284210.0,2556720.0,2217703.0
2017-09-03,yandex,msie,899718.0,899718.0,1709906.0,877806.0,1868371.0,1614893.0
2017-09-04,search,msie,2901845.0,2901845.0,2370836.0,2946943.0,2553359.0,2253724.0
2017-09-04,yandex,msie,2135824.0,2135824.0,1722202.0,2171716.0,1866153.0,1639345.0
2017-09-05,search,msie,2943444.0,2943444.0,2389650.0,2930892.0,2549997.0,2287204.0
2017-09-05,yandex,msie,2167221.0,2167221.0,1736552.0,2153128.0,1863935.0,1662012.0
2017-09-06,search,msie,2925308.0,2925308.0,2408463.0,2901021.0,2546635.0,2315335.0
2017-09-06,yandex,msie,2161450.0,2161450.0,1750902.0,2136203.0,1861717.0,1681272.0
2017-09-07,search,msie,2879889.0,2879889.0,2420446.0,2867994.0,2543273.0,2334149.0
2017-09-07,yandex,msie,2120618.0,2120618.0,1759208.0,2107865.0,1859499.0,1693425.0
2017-09-08,search,msie,2655876.0,2655876.0,2432429.0,2599999.0,2539911.0,2347194.0
2017-09-08,yandex,msie,1938004.0,1938004.0,1767514.0,1894871.0,1857281.0,1701614.0
2017-09-09,search,msie,1283972.0,1283972.0,2437325.0,1285193.0,2536550.0,2354030.0
2017-09-09,yandex,msie,871705.0,871705.0,1769536.0,874459.0,1855063.0,1704866.0
2017-09-10,search,msie,1360302.0,1360302.0,2442221.0,1367763.0,2533188.0,2359518.0
2017-09-10,yandex,msie,935692.0,935692.0,1771558.0,938696.0,1852845.0,1706882.0
2017-09-11,search,msie,3057317.0,3057317.0,2440244.0,3010973.0,2529826.0,2360655.0
2017-09-11,yandex,msie,2252101.0,2252101.0,1768628.0,2214120.0,1850627.0,1705399.0
2017-09-12,search,msie,2961956.0,2961956.0,2438266.0,2977662.0,2526464.0,2360330.0
2017-09-12,yandex,msie,2160110.0,2160110.0,1765699.0,2181158.0,1848409.0,1702880.0
2017-09-13,search,msie,2918698.0,2918698.0,2434167.0,2932279.0,2523103.0,2359731.0
2017-09-13,yandex,msie,2136529.0,2136529.0,1762226.0,2150460.0,1846191.0,1700689.0
2017-09-14,search,msie,2883077.0,2883077.0,2430067.0,2882306.0,2519741.0,2362363.0
2017-09-14,yandex,msie,2107103.0,2107103.0,1758753.0,2111260.0,1843973.0,1701379.0
2017-09-15,search,msie,2612797.0,2612797.0,2427641.0,2600032.0,2516379.0,2367079.0
2017-09-15,yandex,msie,1893508.0,1893508.0,1757573.0,1888238.0,1841755.0,1704763.0
2017-09-16,search,msie,1236031.0,1236031.0,2425215.0,1269336.0,2513017.0,2371626.0
2017-09-16,yandex,msie,836176.0,836176.0,1756394.0,858208.0,1839537.0,1709099.0
2017-09-17,search,msie,1346649.0,1346649.0,2425600.0,1349064.0,2509656.0,2379123.0
2017-09-17,yandex,msie,923583.0,923583.0,1758397.0,924825.0,1837319.0,1716415.0
2017-09-18,search,msie,2991422.0,2991422.0,2425986.0,2994312.0,2506294.0,2382199.0
2017-09-18,yandex,msie,2200528.0,2200528.0,1760400.0,2204161.0,1835101.0,1721391.0
2017-09-19,search,msie,2964281.0,2964281.0,2426442.0,2964510.0,2502932.0,2386979.0
2017-09-19,yandex,msie,2177733.0,2177733.0,1762560.0,2177079.0,1832883.0,1728281.0
2017-09-20,search,msie,2926747.0,2926747.0,2426898.0,2927199.0,2499570.0,2389122.0
2017-09-20,yandex,msie,2150460.0,2150460.0,1764720.0,2154209.0,1830665.0,1733333.0
2017-09-21,search,msie,2888340.0,2888340.0,2427368.0,2881158.0,2496208.0,2393603.0
2017-09-21,yandex,msie,2131547.0,2131547.0,1766491.0,2120093.0,1828447.0,1739752.0
2017-09-22,search,msie,2639224.0,2639224.0,2427839.0,2603268.0,2492847.0,2396838.0
2017-09-22,yandex,msie,1929059.0,1929059.0,1768262.0,1901028.0,1826229.0,1744714.0
2017-09-23,search,msie,1259835.0,1259835.0,2429162.0,1270832.0,2489485.0,2402197.0
2017-09-23,yandex,msie,858928.0,858928.0,1770306.0,870213.0,1824011.0,1750358.0
2017-09-24,search,msie,1336468.0,1336468.0,2430486.0,1352811.0,2486123.0,2407957.0
2017-09-24,yandex,msie,930894.0,930894.0,1772350.0,938387.0,1821793.0,1755730.0
2017-09-25,search,msie,2972438.0,2972438.0,2431432.0,2998966.0,2482761.0,2409895.0
2017-09-25,yandex,msie,2196922.0,2196922.0,1774065.0,2217283.0,1819575.0,1758194.0
2017-09-26,search,msie,2966442.0,2966442.0,2432378.0,2969633.0,2479400.0,2412511.0
2017-09-26,yandex,msie,2190177.0,2190177.0,1775780.0,2189663.0,1817357.0,1760716.0
2017-09-27,search,msie,2954235.0,2954235.0,2433288.0,2934479.0,2476038.0,2412014.0
2017-09-27,yandex,msie,2180776.0,2180776.0,1777402.0,2167282.0,1815139.0,1760714.0
2017-09-28,search,msie,2893031.0,2893031.0,2434198.0,2888847.0,2472676.0,2411470.0
2017-09-28,yandex,msie,2133180.0,2133180.0,1779025.0,2133324.0,1812921.0,1760391.0
2014-01-01,search,opera,12246238.0,12246238.0,14019960.0,13819825.0,16232217.0,15715560.0
2014-01-01,yandex,opera,8159169.0,8159169.0,9305961.0,9179318.0,11107871.0,10664855.0
2014-01-02,search,opera,14888842.0,14888842.0,14541926.0,14908861.0,16234445.0,15955471.0
2014-01-02,yandex,opera,9874119.0,9874119.0,9673545.0,9905216.0,11111434.0,10836587.0
2014-01-03,search,opera,15784932.0,15784932.0,15063892.0,15151827.0,16236673.0,16249822.0
2014-01-03,yandex,opera,10499681.0,10499681.0,10041128.0,10085930.0,11114998.0,11049636.0
2014-01-04,search,opera,16056508.0,16056508.0,15572018.0,14541894.0,16238902.0,16570189.0
2014-01-04,yandex,opera,10702856.0,10702856.0,10400068.0,9655757.0,11118562.0,11283183.0
2014-01-05,search,opera,16546312.0,16546312.0,16080145.0,15996453.0,16241130.0,16920909.0
2014-01-05,yandex,opera,11025318.0,11025318.0,10759008.0,10689622.0,11122126.0,11539747.0
2014-01-06,search,opera,16351273.0,16351273.0,16571929.0,17037553.0,16243358.0,17263050.0
2014-01-06,yandex,opera,10979298.0,10979298.0,11107417.0,11465109.0,11125690.0,11790509.0
2014-01-07,search,opera,16887620.0,16887620.0,17063713.0,17455797.0,16245587.0,17583655.0
2014-01-07,yandex,opera,11392583.0,11392583.0,11455827.0,11759239.0,11129254.0,12025362.0
2014-01-08,search,opera,17926304.0,17926304.0,17378695.0,17252878.0,16247815.0,17826014.0
2014-01-08,yandex,opera,12017487.0,12017487.0,11686034.0,11612218.0,11132818.0,12206882.0
2014-01-09,search,opera,18692866.0,18692866.0,17693678.0,18052269.0,16250043.0,18052164.0
2014-01-09,yandex,opera,12592229.0,12592229.0,11916242.0,12145061.0,11136382.0,12376389.0
2014-01-10,search,opera,18813950.0,18813950.0,17905785.0,17935809.0,16252272.0,18232120.0
2014-01-10,yandex,opera,12693956.0,12693956.0,12072274.0,12078167.0,11139946.0,12511954.0
2014-01-11,search,opera,17146528.0,17146528.0,18117892.0,17005999.0,16254500.0,18383433.0
2014-01-11,yandex,opera,11560881.0,11560881.0,12228307.0,11423550.0,11143510.0,12625011.0
2014-01-12,search,opera,17910720.0,17910720.0,18225304.0,18122659.0,16256728.0,18477655.0
2014-01-12,yandex,opera,12137489.0,12137489.0,12309885.0,12225389.0,11147074.0,12696368.0
2014-01-13,search,opera,18683568.0,18683568.0,18332716.0,18838225.0,16258956.0,18547767.0
2014-01-13,yandex,opera,12670963.0,12670963.0,12391463.0,12777015.0,11150638.0,12749814.0
2014-01-14,search,opera,18868216.0,18868216.0,18361302.0,18769365.0,16261185.0,18584331.0
2014-01-14,yandex,opera,12787409.0,12787409.0,12419225.0,12733026.0,11154202.0,12780439.0
2014-01-15,search,opera,18724384.0,18724384.0,18389888.0,18446550.0,16263413.0,18623348.0
2014-01-15,yandex,opera,12644004.0,12644004.0,12446987.0,12499018.0,11157766.0,12813561.0
2014-01-16,search,opera,18682465.0,18682465.0,18469965.0,18827645.0,16265641.0,18684135.0
2014-01-16,yandex,opera,12592537.0,12592537.0,12509056.0,12742734.0,11161330.0,12861622.0
2014-01-17,search,opera,18081796.0,18081796.0,18550041.0,18479812.0,16267870.0,18741888.0
2014-01-17,yandex,opera,12232568.0,12232568.0,12571124.0,12510192.0,11164894.0,12907727.0
2014-01-18,search,opera,17022978.0,17022978.0,18620614.0,17333155.0,16270098.0,18793714.0
2014-01-18,yandex,opera,11515925.0,11515925.0,12631358.0,11698450.0,11168458.0,12951407.0
2014-01-19,search,opera,18635214.0,18635214.0,18691186.0,18544442.0,16272326.0,18848734.0
2014-01-19,yandex,opera,12662447.0,12662447.0,12691592.0,12574426.0,11172022.0,12997802.0
2014-01-20,search,opera,19814025.0,19814025.0,18763921.0,19365294.0,16274555.0,18905602.0
2014-01-20,yandex,opera,13520836.0,13520836.0,12756295.0,13208170.0,11175586.0,13046621.0
2014-01-21,search,opera,19700629.0,19700629.0,18836657.0,19305678.0,16276783.0,18962984.0
2014-01-21,yandex,opera,13419444.0,13419444.0,12820999.0,13173985.0,11179150.0,13095258.0
2014-01-22,search,opera,19256782.0,19256782.0,18927797.0,19388943.0,16279011.0,19023442.0
2014-01-22,yandex,opera,13141638.0,13141638.0,12895571.0,13232513.0,11182714.0,13144442.0
2014-01-23,search,opera,19043258.0,19043258.0,19018938.0,19350579.0,16281240.0,19070364.0
2014-01-23,yandex,opera,12994374.0,12994374.0,12970144.0,13199204.0,11186278.0,13183324.0
2014-01-24,search,opera,18463299.0,18463299.0,19083397.0,18728075.0,16283468.0,19102711.0
2014-01-24,yandex,opera,12594365.0,12594365.0,13026682.0,12775547.0,11189842.0,13212276.0
2014-01-25,search,opera,17567478.0,17567478.0,19147855.0,17479057.0,16285696.0,19125133.0
2014-01-25,yandex,opera,11927804.0,11927804.0,13083221.0,11867768.0,11193406.0,13234760.0
2014-01-26,search,opera,19176439.0,19176439.0,19211968.0,19031020.0,16287925.0,19146680.0
2014-01-26,yandex,opera,13087729.0,13087729.0,13135269.0,12984824.0,11196970.0,13255509.0
2014-01-27,search,opera,20231497.0,20231497.0,19276082.0,20164284.0,16290153.0,19152105.0
2014-01-27,yandex,opera,13883382.0,13883382.0,13187316.0,13839601.0,11200534.0,13265196.0
2014-01-28,search,opera,19878806.0,19878806.0,19299765.0,19926527.0,16292381.0,19142635.0
2014-01-28,yandex,opera,13656529.0,13656529.0,13203849.0,13661934.0,11204098.0,13262023.0
2014-01-29,search,opera,20111139.0,20111139.0,19323448.0,19833765.0,16294610.0,19126111.0
2014-01-29,yandex,opera,13858730.0,13858730.0,13220381.0,13592918.0,11207662.0,13254139.0
2014-01-30,search,opera,19985554.0,19985554.0,19292289.0,19600759.0,16296838.0,19091742.0
2014-01-30,yandex,opera,13719333.0,13719333.0,13195858.0,13432499.0,11211226.0,13232960.0
2014-01-31,search,opera,19099404.0,19099404.0,19261129.0,18705694.0,16299066.0,19064998.0
2014-01-31,yandex,opera,13045786.0,13045786.0,13171336.0,12803434.0,11214790.0,13216917.0
2014-02-01,search,opera,17146165.0,17146165.0,19207787.0,17460651.0,16301295.0,19029648.0
2014-02-01,yandex,opera,11587419.0,11587419.0,13126841.0,11838346.0,11218354.0,13192794.0
2014-02-02,search,opera,18748969.0,18748969.0,19154446.0,19050281.0,16303523.0,18994829.0
2014-02-02,yandex,opera,12739192.0,12739192.0,13082346.0,12963475.0,11221918.0,13167757.0
2014-02-03,search,opera,19936789.0,19936789.0,19102287.0,20101969.0,16305751.0,18959819.0
2014-02-03,yandex,opera,13670559.0,13670559.0,13034860.0,13761087.0,11225482.0,13140432.0
2014-02-04,search,opera,19640306.0,19640306.0,19050129.0,19656117.0,16307980.0,18924398.0
2014-02-04,yandex,opera,13432971.0,13432971.0,12987373.0,13436523.0,11229046.0,13112409.0
2014-02-05,search,opera,19602345.0,19602345.0,19046579.0,19555271.0,16310208.0,18907598.0
2014-02-05,yandex,opera,13385171.0,13385171.0,12974958.0,13321333.0,11232610.0,13097454.0
2014-02-06,search,opera,19202102.0,19202102.0,19043029.0,19376414.0,16312436.0,18876846.0
2014-02-06,yandex,opera,13116767.0,13116767.0,12962542.0,13228413.0,11236174.0,13072465.0
2014-02-07,search,opera,18237824.0,18237824.0,19075996.0,18424581.0,16314665.0,18855779.0
2014-02-07,yandex,opera,12438335.0,12438335.0,12975957.0,12567335.0,11239738.0,13053584.0
2014-02-08,search,opera,17525548.0,17525548.0,19108964.0,17338283.0,16316893.0,18823874.0
2014-02-08,yandex,opera,11783730.0,11783730.0,12989372.0,11688379.0,11243302.0,13027753.0
2014-02-09,search,opera,19166682.0,19166682.0,19149667.0,19158598.0,16319121.0,18797799.0
2014-02-09,yandex,opera,12947660.0,12947660.0,13018809.0,12974955.0,11246866.0,13009928.0
2014-02-10,search,opera,20335603.0,20335603.0,19190371.0,20254285.0,16321350.0,18779321.0
2014-02-10,yandex,opera,13846404.0,13846404.0,13048245.0,13819789.0,11250430.0,12998521.0
2014-02-11,search,opera,19739817.0,19739817.0,19235283.0,19846188.0,16323578.0,18765159.0
2014-02-11,yandex,opera,13433162.0,13433162.0,13093173.0,13547412.0,11253994.0,12994833.0
2014-02-12,search,opera,19610035.0,19610035.0,19280194.0,19721301.0,16325806.0,18768393.0
2014-02-12,yandex,opera,13221270.0,13221270.0,13138100.0,13407034.0,11257558.0,13002937.0
2014-02-13,search,opera,19776953.0,19776953.0,19313299.0,19569272.0,16328035.0,18761008.0
2014-02-13,yandex,opera,13544549.0,13544549.0,13183908.0,13390123.0,11261122.0,13006015.0
2014-02-14,search,opera,18516109.0,18516109.0,19346404.0,18556412.0,16330263.0,18767975.0
2014-02-14,yandex,opera,12770354.0,12770354.0,13229715.0,12732025.0,11264686.0,13018187.0
2014-02-15,search,opera,17570296.0,17570296.0,19362327.0,17589646.0,16332491.0,18764293.0
2014-02-15,yandex,opera,11998187.0,11998187.0,13266452.0,11975381.0,11268250.0,13023596.0
2014-02-16,search,opera,19674250.0,19674250.0,19378250.0,19573627.0,16334720.0,18757441.0
2014-02-16,yandex,opera,13472475.0,13472475.0,13303189.0,13411988.0,11271814.0,13025041.0
2014-02-17,search,opera,20620759.0,20620759.0,19385704.0,20544584.0,16336948.0,18734473.0
2014-02-17,yandex,opera,14207931.0,14207931.0,13328154.0,14170698.0,11275378.0,13012223.0
2014-02-18,search,opera,20189261.0,20189261.0,19393157.0,20065039.0,16339176.0,18703213.0
2014-02-18,yandex,opera,13975617.0,13975617.0,13353118.0,13843005.0,11278942.0,12992683.0
2014-02-19,search,opera,19760030.0,19760030.0,19383650.0,19785233.0,16341405.0,18665239.0
2014-02-19,yandex,opera,13594044.0,13594044.0,13357568.0,13581515.0,11282506.0,12965938.0
2014-02-20,search,opera,19331053.0,19331053.0,19374144.0,19586651.0,16343633.0,18627544.0
2014-02-20,yandex,opera,13326681.0,13326681.0,13362018.0,13525206.0,11286070.0,12940973.0
2014-02-21,search,opera,18464173.0,18464173.0,19342726.0,18397553.0,16345861.0,18592877.0
2014-02-21,yandex,opera,12771067.0,12771067.0,13346970.0,12722081.0,11289634.0,12919068.0
2014-02-22,search,opera,17661004.0,17661004.0,19311308.0,17460520.0,16348090.0,18567606.0
2014-02-22,yandex,opera,12158520.0,12158520.0,13331921.0,11998573.0,11293198.0,12905211.0
2014-02-23,search,opera,19686380.0,19686380.0,19293058.0,19526351.0,16350318.0,18558247.0
2014-02-23,yandex,opera,13591693.0,13591693.0,13322590.0,13485153.0,11296762.0,12902971.0
2014-02-24,search,opera,20395324.0,20395324.0,19274808.0,20457988.0,16352546.0,18565378.0
2014-02-24,yandex,opera,14160537.0,14160537.0,13313259.0,14171887.0,11300326.0,12913803.0
2014-02-25,search,opera,19830380.0,19830380.0,19266728.0,20105838.0,16354775.0,18583502.0
2014-02-25,yandex,opera,13698876.0,13698876.0,13314012.0,13920419.0,11303890.0,12933978.0
2014-02-26,search,opera,19597977.0,19597977.0,19258648.0,19781584.0,16357003.0,18599744.0
2014-02-26,yandex,opera,13491342.0,13491342.0,13314765.0,13648123.0,11307454.0,12952104.0
2014-02-27,search,opera,19544449.0,19544449.0,19234266.0,19427903.0,16359231.0,18597858.0
2014-02-27,yandex,opera,13540841.0,13540841.0,13305327.0,13442867.0,11311018.0,12957270.0
2014-02-28,search,opera,18351222.0,18351222.0,19209883.0,18129604.0,16361460.0,18568483.0
2014-02-28,yandex,opera,12670770.0,12670770.0,13295888.0,12540532.0,11314582.0,12940294.0
2014-03-01,search,opera,17023258.0,17023258.0,19145036.0,17203408.0,16363688.0,18503452.0
2014-03-01,yandex,opera,11686778.0,11686778.0,13256635.0,11868479.0,11318146.0,12896263.0
2014-03-02,search,opera,19641271.0,19641271.0,19080190.0,19185624.0,16365916.0,18406315.0
2014-03-02,yandex,opera,13710901.0,13710901.0,13217381.0,13295044.0,11321710.0,12828797.0
2014-03-03,search,opera,20438596.0,20438596.0,18950490.0,20080680.0,16368145.0,18273340.0
2014-03-03,yandex,opera,14221678.0,14221678.0,13132918.0,13951958.0,11325274.0,12736109.0
2014-03-04,search,opera,19995037.0,19995037.0,18820791.0,19803788.0,16370373.0,18122904.0
2014-03-04,yandex,opera,13886517.0,13886517.0,13048454.0,13752696.0,11328838.0,12631394.0
2014-03-05,search,opera,19388145.0,19388145.0,18667382.0,19369329.0,16372601.0,17971937.0
2014-03-05,yandex,opera,13453245.0,13453245.0,12945295.0,13435372.0,11332402.0,12526619.0
2014-03-06,search,opera,18672852.0,18672852.0,18513972.0,18777972.0,16374829.0,17840416.0
2014-03-06,yandex,opera,12918579.0,12918579.0,12842136.0,13031006.0,11335966.0,12437661.0
2014-03-07,search,opera,16737774.0,16737774.0,18438910.0,17327711.0,16377058.0,17762966.0
2014-03-07,yandex,opera,11555229.0,11555229.0,12796204.0,11997813.0,11339530.0,12387780.0
2014-03-08,search,opera,16276412.0,16276412.0,18363848.0,16320709.0,16379286.0,17728303.0
2014-03-08,yandex,opera,11313070.0,11313070.0,12750273.0,11293101.0,11343093.0,12370714.0
2014-03-09,search,opera,17454067.0,17454067.0,18404972.0,18343532.0,16381514.0,17756773.0
2014-03-09,yandex,opera,12062484.0,12062484.0,12791705.0,12745147.0,11346657.0,12399787.0
2014-03-10,search,opera,18975372.0,18975372.0,18446096.0,19568443.0,16383743.0,17821593.0
2014-03-10,yandex,opera,13176540.0,13176540.0,12833137.0,13643171.0,11350221.0,12454863.0
2014-03-11,search,opera,19842973.0,19842973.0,18610819.0,19607952.0,16385971.0,17940519.0
2014-03-11,yandex,opera,13853498.0,13853498.0,12961573.0,13673064.0,11353785.0,12547590.0
2014-03-12,search,opera,19874173.0,19874173.0,18775541.0,19574990.0,16388199.0,18069275.0
2014-03-12,yandex,opera,13922293.0,13922293.0,13090009.0,13666352.0,11357349.0,12646916.0
2014-03-13,search,opera,19224628.0,19224628.0,18975664.0,19359212.0,16390057.0,18201317.0
2014-03-13,yandex,opera,13457004.0,13457004.0,13241015.0,13513499.0,11360554.0,12746942.0
2014-03-14,search,opera,18238392.0,18238392.0,19175787.0,18169674.0,16391915.0,18307415.0
2014-03-14,yandex,opera,12730504.0,12730504.0,13392020.0,12665133.0,11363759.0,12826758.0
2014-03-15,search,opera,17294666.0,17294666.0,19285933.0,17277321.0,16393773.0,18367199.0
2014-03-15,yandex,opera,12044843.0,12044843.0,13473225.0,12055402.0,11366964.0,12872163.0
2014-03-16,search,opera,19941494.0,19941494.0,19396078.0,19128292.0,16395631.0,18391552.0
2014-03-16,yandex,opera,13919344.0,13919344.0,13554429.0,13335806.0,11370169.0,12891327.0
2014-03-17,search,opera,20898009.0,20898009.0,19354430.0,20496403.0,16397488.0,18356886.0
2014-03-17,yandex,opera,14657568.0,14657568.0,13521204.0,14339592.0,11373374.0,12866757.0
2014-03-18,search,opera,20363372.0,20363372.0,19312782.0,20114655.0,16399346.0,18326333.0
2014-03-18,yandex,opera,14242908.0,14242908.0,13487979.0,14062016.0,11376579.0,12846501.0
2014-03-19,search,opera,20029424.0,20029424.0,19144749.0,19860511.0,16401204.0,18245542.0
2014-03-19,yandex,opera,14000644.0,14000644.0,13363118.0,13890260.0,11379784.0,12789580.0
2014-03-20,search,opera,19773084.0,19773084.0,18976715.0,19359346.0,16403062.0,18173154.0
2014-03-20,yandex,opera,13805938.0,13805938.0,13238257.0,13513447.0,11382988.0,12738522.0
2014-03-21,search,opera,18053306.0,18053306.0,18781846.0,17987665.0,16404919.0,18090741.0
2014-03-21,yandex,opera,12573552.0,12573552.0,13091345.0,12524332.0,11386193.0,12679009.0
2014-03-22,search,opera,16380858.0,16380858.0,18586977.0,16676789.0,16406777.0,17991985.0
2014-03-22,yandex,opera,11401429.0,11401429.0,12944434.0,11601924.0,11389398.0,12606564.0
2014-03-23,search,opera,17426747.0,17426747.0,18473520.0,18282123.0,16408635.0,17915654.0
2014-03-23,yandex,opera,12077622.0,12077622.0,12856399.0,12669385.0,11392603.0,12549889.0
2014-03-24,search,opera,19263124.0,19263124.0,18360063.0,19697420.0,16410493.0,17771704.0
2014-03-24,yandex,opera,13409944.0,13409944.0,12768363.0,13725506.0,11395808.0,12437194.0
2014-03-25,search,opera,18609518.0,18609518.0,18332489.0,18872436.0,16412350.0,17649914.0
2014-03-25,yandex,opera,12922666.0,12922666.0,12747011.0,13134413.0,11399013.0,12341731.0
2014-03-26,search,opera,18791491.0,18791491.0,18304916.0,18808985.0,16414208.0,17447211.0
2014-03-26,yandex,opera,13067663.0,13067663.0,12725659.0,13102911.0,11402218.0,12182433.0
2014-03-27,search,opera,18724654.0,18724654.0,18291102.0,18621546.0,16416066.0,17248163.0
